name,unit,date,value,desc,doc
MPI01,20,06/01/2014,97.4,"Import price index, goods",
MPI01,20,07/01/2014,97.2,"Import price index, goods",
MPI01,20,08/01/2014,96.8,"Import price index, goods",
MPI01,20,09/01/2014,96.9,"Import price index, goods",
MPI01,20,10/01/2014,97.1,"Import price index, goods",
MPI01,20,11/01/2014,96.8,"Import price index, goods",
MPI01,20,12/01/2014,96.8,"Import price index, goods",
MPI01,20,01/01/2015,96.4,"Import price index, goods",
MPI01,20,02/01/2015,96.4,"Import price index, goods",
MPI01,20,03/01/2015,96.8,"Import price index, goods",
MPI01,20,04/01/2015,97.4,"Import price index, goods",
MPI01,20,05/01/2015,97.7,"Import price index, goods",
MPI01,20,06/01/2015,97.8,"Import price index, goods",
MPI01,20,07/01/2015,98.1,"Import price index, goods",
MPI01,20,08/01/2015,98.1,"Import price index, goods",
MPI01,20,09/01/2015,98.3,"Import price index, goods",
MPI01,20,10/01/2015,98.1,"Import price index, goods",
MPI01,20,11/01/2015,98.4,"Import price index, goods",
MPI01,20,12/01/2015,99.1,"Import price index, goods",
MPI01,20,01/01/2016,101.4,"Import price index, goods",
MPI01,20,02/01/2016,101.3,"Import price index, goods",
MPI01,20,03/01/2016,100.6,"Import price index, goods",
MPI01,20,04/01/2016,100.4,"Import price index, goods",
MPI01,20,05/01/2016,99.7,"Import price index, goods",
MPI01,20,06/01/2016,101.2,"Import price index, goods",
MPI01,20,07/01/2016,100.6,"Import price index, goods",
MPI01,20,08/01/2016,99.3,"Import price index, goods",
MPI01,20,09/01/2016,98.8,"Import price index, goods",
MPI01,20,10/01/2016,98.9,"Import price index, goods",
MPI01,20,11/01/2016,98.6,"Import price index, goods",
MPI01,20,12/01/2016,99.3,"Import price index, goods",
MPI01,20,01/01/2017,99.9,"Import price index, goods",
MPI01,20,02/01/2017,100.4,"Import price index, goods",
MPI01,20,03/01/2017,100.5,"Import price index, goods",
MPI01,20,04/01/2017,100.7,"Import price index, goods",
MPI01,20,05/01/2017,101.8,"Import price index, goods",
MPI01,20,06/01/2017,100.9,"Import price index, goods",
MPI01,20,07/01/2017,100.8,"Import price index, goods",
MPI01,20,08/01/2017,101.5,"Import price index, goods",
MPI01,20,09/01/2017,101.8,"Import price index, goods",
MPI01,20,10/01/2017,101.8,"Import price index, goods",
MPI01,20,11/01/2017,103.2,"Import price index, goods",
MPI01,20,12/01/2017,103.4,"Import price index, goods",
MPI01,20,01/01/2018,101.8,"Import price index, goods",
MPI01,20,02/01/2018,100.0,"Import price index, goods",
MPI01,20,03/01/2018,99.6,"Import price index, goods",
MPI01,20,04/01/2018,99.5,"Import price index, goods",
MPI01,20,05/01/2018,100.9,"Import price index, goods",
MPI01,20,06/01/2018,101.9,"Import price index, goods",
MPI01,20,07/01/2018,104.0,"Import price index, goods",
MPI01,20,08/01/2018,104.3,"Import price index, goods",
MPI01,20,09/01/2018,104.9,"Import price index, goods",
MPI04,20,01/01/2013,76.6,"Import price index, machinery",
MPI04,20,02/01/2013,77.7,"Import price index, machinery",
MPI04,20,03/01/2013,78.5,"Import price index, machinery",
MPI04,20,04/01/2013,79.1,"Import price index, machinery",
MPI04,20,05/01/2013,79.1,"Import price index, machinery",
MPI04,20,06/01/2013,79.3,"Import price index, machinery",
MPI04,20,07/01/2013,80.7,"Import price index, machinery",
MPI04,20,08/01/2013,82.4,"Import price index, machinery",
MPI04,20,09/01/2013,82.6,"Import price index, machinery",
MPI04,20,10/01/2013,82.7,"Import price index, machinery",
MPI04,20,11/01/2013,82.8,"Import price index, machinery",
MPI04,20,12/01/2013,83.2,"Import price index, machinery",
MPI04,20,01/01/2014,84.8,"Import price index, machinery",
MPI04,20,02/01/2014,86.0,"Import price index, machinery",
MPI04,20,03/01/2014,86.0,"Import price index, machinery",
MPI04,20,04/01/2014,86.7,"Import price index, machinery",
MPI04,20,05/01/2014,87.4,"Import price index, machinery",
MPI04,20,06/01/2014,87.8,"Import price index, machinery",
MPI04,20,07/01/2014,88.0,"Import price index, machinery",
MPI04,20,08/01/2014,88.2,"Import price index, machinery",
MPI04,20,09/01/2014,88.8,"Import price index, machinery",
MPI04,20,10/01/2014,89.2,"Import price index, machinery",
MPI04,20,11/01/2014,89.1,"Import price index, machinery",
MPI04,20,12/01/2014,89.3,"Import price index, machinery",
MPI04,20,01/01/2015,89.8,"Import price index, machinery",
MPI04,20,02/01/2015,89.9,"Import price index, machinery",
MPI04,20,03/01/2015,89.8,"Import price index, machinery",
MPI04,20,04/01/2015,90.2,"Import price index, machinery",
MPI04,20,05/01/2015,90.4,"Import price index, machinery",
MPI04,20,06/01/2015,90.7,"Import price index, machinery",
MPI04,20,07/01/2015,90.4,"Import price index, machinery",
MPI04,20,08/01/2015,91.3,"Import price index, machinery",
MPI04,20,09/01/2015,93.1,"Import price index, machinery",
MPI04,20,10/01/2015,95.2,"Import price index, machinery",
MPI04,20,11/01/2015,95.2,"Import price index, machinery",
MPI04,20,12/01/2015,95.6,"Import price index, machinery",
MPI04,20,01/01/2016,97.7,"Import price index, machinery",
MPI04,20,02/01/2016,98.5,"Import price index, machinery",
MPI04,20,03/01/2016,101.3,"Import price index, machinery",
MPI04,20,04/01/2016,101.3,"Import price index, machinery",
MPI04,20,05/01/2016,100.6,"Import price index, machinery",
MPI04,20,06/01/2016,100.5,"Import price index, machinery",
MPI04,20,07/01/2016,100.3,"Import price index, machinery",
MPI04,20,08/01/2016,100.0,"Import price index, machinery",
MPI04,20,09/01/2016,99.5,"Import price index, machinery",
MPI04,20,10/01/2016,100.0,"Import price index, machinery",
MPI04,20,11/01/2016,100.7,"Import price index, machinery",
MPI04,20,12/01/2016,99.6,"Import price index, machinery",
MPI04,20,01/01/2017,98.6,"Import price index, machinery",
MPI04,20,02/01/2017,98.7,"Import price index, machinery",
MPI04,20,03/01/2017,99.1,"Import price index, machinery",
MPI04,20,04/01/2017,98.7,"Import price index, machinery",
MPI04,20,05/01/2017,99.2,"Import price index, machinery",
MPI04,20,06/01/2017,99.1,"Import price index, machinery",
MPI04,20,07/01/2017,99.5,"Import price index, machinery",
MPI04,20,08/01/2017,98.0,"Import price index, machinery",
MPI04,20,09/01/2017,98.2,"Import price index, machinery",
MPI04,20,10/01/2017,99.9,"Import price index, machinery",
MPI04,20,11/01/2017,101.3,"Import price index, machinery",
MPI04,20,12/01/2017,101.3,"Import price index, machinery",
MPI04,20,01/01/2018,100.5,"Import price index, machinery",
MPI04,20,02/01/2018,100.3,"Import price index, machinery",
MPI04,20,03/01/2018,99.6,"Import price index, machinery",
MPI04,20,04/01/2018,100.5,"Import price index, machinery",
MPI04,20,05/01/2018,100.3,"Import price index, machinery",
MPI04,20,06/01/2018,100.7,"Import price index, machinery",
MPI04,20,07/01/2018,101.4,"Import price index, machinery",
MPI04,20,08/01/2018,101.5,"Import price index, machinery",
MPI04,20,09/01/2018,102.4,"Import price index, machinery",
MPI05,20,01/01/2013,81.2,"Import price index, transport equipment",
MPI05,20,02/01/2013,81.2,"Import price index, transport equipment",
MPI05,20,03/01/2013,81.2,"Import price index, transport equipment",
MPI05,20,04/01/2013,81.9,"Import price index, transport equipment",
MPI05,20,05/01/2013,81.9,"Import price index, transport equipment",
MPI05,20,06/01/2013,82.2,"Import price index, transport equipment",
MPI05,20,07/01/2013,83.2,"Import price index, transport equipment",
MPI05,20,08/01/2013,83.2,"Import price index, transport equipment",
MPI05,20,09/01/2013,83.2,"Import price index, transport equipment",
MPI05,20,10/01/2013,84.9,"Import price index, transport equipment",
MPI05,20,11/01/2013,84.9,"Import price index, transport equipment",
MPI05,20,12/01/2013,84.9,"Import price index, transport equipment",
MPI05,20,01/01/2014,85.9,"Import price index, transport equipment",
MPI05,20,02/01/2014,86.2,"Import price index, transport equipment",
MPI05,20,03/01/2014,86.4,"Import price index, transport equipment",
MPI05,20,04/01/2014,87.7,"Import price index, transport equipment",
MPI05,20,05/01/2014,88.7,"Import price index, transport equipment",
MPI05,20,06/01/2014,88.7,"Import price index, transport equipment",
MPI05,20,07/01/2014,89.4,"Import price index, transport equipment",
MPI05,20,08/01/2014,89.4,"Import price index, transport equipment",
MPI05,20,09/01/2014,89.4,"Import price index, transport equipment",
MPI05,20,10/01/2014,89.1,"Import price index, transport equipment",
MPI05,20,11/01/2014,89.8,"Import price index, transport equipment",
MPI05,20,12/01/2014,90.5,"Import price index, transport equipment",
MPI05,20,01/01/2015,89.2,"Import price index, transport equipment",
MPI05,20,02/01/2015,89.3,"Import price index, transport equipment",
MPI05,20,03/01/2015,89.7,"Import price index, transport equipment",
MPI05,20,04/01/2015,89.8,"Import price index, transport equipment",
MPI05,20,05/01/2015,89.8,"Import price index, transport equipment",
MPI05,20,06/01/2015,89.8,"Import price index, transport equipment",
MPI05,20,07/01/2015,90.1,"Import price index, transport equipment",
MPI05,20,08/01/2015,92.1,"Import price index, transport equipment",
MPI05,20,09/01/2015,90.0,"Import price index, transport equipment",
MPI05,20,10/01/2015,90.0,"Import price index, transport equipment",
MPI05,20,11/01/2015,90.1,"Import price index, transport equipment",
MPI05,20,12/01/2015,92.7,"Import price index, transport equipment",
MPI05,20,01/01/2016,103.9,"Import price index, transport equipment",
MPI05,20,02/01/2016,103.1,"Import price index, transport equipment",
MPI05,20,03/01/2016,102.7,"Import price index, transport equipment",
MPI05,20,04/01/2016,100.9,"Import price index, transport equipment",
MPI05,20,05/01/2016,103.0,"Import price index, transport equipment",
MPI05,20,06/01/2016,102.8,"Import price index, transport equipment",
MPI05,20,07/01/2016,98.7,"Import price index, transport equipment",
MPI05,20,08/01/2016,97.9,"Import price index, transport equipment",
MPI05,20,09/01/2016,95.8,"Import price index, transport equipment",
MPI05,20,10/01/2016,95.1,"Import price index, transport equipment",
MPI05,20,11/01/2016,94.1,"Import price index, transport equipment",
MPI05,20,12/01/2016,101.9,"Import price index, transport equipment",
MPI05,20,01/01/2017,99.7,"Import price index, transport equipment",
MPI05,20,02/01/2017,98.8,"Import price index, transport equipment",
MPI05,20,03/01/2017,96.7,"Import price index, transport equipment",
MPI05,20,04/01/2017,97.8,"Import price index, transport equipment",
MPI05,20,05/01/2017,100.3,"Import price index, transport equipment",
MPI05,20,06/01/2017,98.6,"Import price index, transport equipment",
MPI05,20,07/01/2017,99.8,"Import price index, transport equipment",
MPI05,20,08/01/2017,101.4,"Import price index, transport equipment",
MPI05,20,09/01/2017,101.8,"Import price index, transport equipment",
MPI05,20,10/01/2017,103.5,"Import price index, transport equipment",
MPI05,20,11/01/2017,102.4,"Import price index, transport equipment",
MPI05,20,12/01/2017,100.1,"Import price index, transport equipment",
MPI05,20,01/01/2018,110.7,"Import price index, transport equipment",
MPI05,20,02/01/2018,111.4,"Import price index, transport equipment",
MPI05,20,03/01/2018,111.0,"Import price index, transport equipment",
MPI05,20,04/01/2018,111.7,"Import price index, transport equipment",
MPI05,20,05/01/2018,112.2,"Import price index, transport equipment",
MPI05,20,06/01/2018,113.5,"Import price index, transport equipment",
MPI05,20,07/01/2018,115.0,"Import price index, transport equipment",
MPI05,20,08/01/2018,116.9,"Import price index, transport equipment",
MPI05,20,09/01/2018,119.7,"Import price index, transport equipment",
MPI11,20,01/01/2013,82.2,"Import price index, services",
MPI11,20,02/01/2013,83.0,"Import price index, services",
MPI11,20,03/01/2013,84.0,"Import price index, services",
MPI11,20,04/01/2013,84.3,"Import price index, services",
MPI11,20,05/01/2013,84.1,"Import price index, services",
MPI11,20,06/01/2013,84.3,"Import price index, services",
MPI11,20,07/01/2013,85.2,"Import price index, services",
MPI11,20,08/01/2013,85.5,"Import price index, services",
MPI11,20,09/01/2013,85.9,"Import price index, services",
MPI11,20,10/01/2013,86.1,"Import price index, services",
MPI11,20,11/01/2013,86.2,"Import price index, services",
MPI11,20,12/01/2013,86.4,"Import price index, services",
MPI11,20,01/01/2014,87.0,"Import price index, services",
MPI11,20,02/01/2014,87.9,"Import price index, services",
MPI11,20,03/01/2014,89.1,"Import price index, services",
MPI11,20,04/01/2014,89.5,"Import price index, services",
MPI11,20,05/01/2014,89.6,"Import price index, services",
MPI11,20,06/01/2014,89.9,"Import price index, services",
MPI11,20,07/01/2014,90.7,"Import price index, services",
MPI11,20,08/01/2014,91.0,"Import price index, services",
MPI11,20,09/01/2014,91.0,"Import price index, services",
MPI11,20,10/01/2014,91.2,"Import price index, services",
MPI11,20,11/01/2014,91.2,"Import price index, services",
MPI11,20,12/01/2014,91.0,"Import price index, services",
MPI11,20,01/01/2015,90.9,"Import price index, services",
MPI11,20,02/01/2015,91.4,"Import price index, services",
MPI11,20,03/01/2015,92.7,"Import price index, services",
MPI11,20,04/01/2015,93.5,"Import price index, services",
MPI11,20,05/01/2015,93.7,"Import price index, services",
MPI11,20,06/01/2015,94.1,"Import price index, services",
MPI11,20,07/01/2015,95.2,"Import price index, services",
MPI11,20,08/01/2015,95.2,"Import price index, services",
MPI11,20,09/01/2015,95.2,"Import price index, services",
MPI11,20,10/01/2015,95.4,"Import price index, services",
MPI11,20,11/01/2015,95.5,"Import price index, services",
MPI11,20,12/01/2015,95.8,"Import price index, services",
MPI11,20,01/01/2016,96.5,"Import price index, services",
MPI11,20,02/01/2016,97.8,"Import price index, services",
MPI11,20,03/01/2016,98.5,"Import price index, services",
MPI11,20,04/01/2016,99.4,"Import price index, services",
MPI11,20,05/01/2016,99.6,"Import price index, services",
MPI11,20,06/01/2016,100.1,"Import price index, services",
MPI11,20,07/01/2016,100.9,"Import price index, services",
MPI11,20,08/01/2016,100.8,"Import price index, services",
MPI11,20,09/01/2016,101.0,"Import price index, services",
MPI11,20,10/01/2016,101.5,"Import price index, services",
MPI11,20,11/01/2016,101.8,"Import price index, services",
MPI11,20,12/01/2016,102.2,"Import price index, services",
MPI11,20,01/01/2017,102.8,"Import price index, services",
MPI11,20,02/01/2017,104.0,"Import price index, services",
MPI11,20,03/01/2017,104.6,"Import price index, services",
MPI11,20,04/01/2017,104.7,"Import price index, services",
MPI11,20,05/01/2017,105.0,"Import price index, services",
MPI11,20,06/01/2017,105.2,"Import price index, services",
MPI11,20,07/01/2017,105.5,"Import price index, services",
MPI11,20,08/01/2017,105.6,"Import price index, services",
MPI11,20,09/01/2017,106.1,"Import price index, services",
MPI11,20,10/01/2017,106.4,"Import price index, services",
MPI11,20,11/01/2017,106.5,"Import price index, services",
MPI11,20,12/01/2017,107.0,"Import price index, services",
MPI11,20,01/01/2018,107.3,"Import price index, services",
MPI11,20,02/01/2018,108.1,"Import price index, services",
MPI11,20,03/01/2018,108.6,"Import price index, services",
MPI11,20,04/01/2018,109.4,"Import price index, services",
MPI11,20,05/01/2018,109.6,"Import price index, services",
MPI11,20,06/01/2018,110.0,"Import price index, services",
MPI11,20,07/01/2018,110.9,"Import price index, services",
MPI11,20,08/01/2018,110.8,"Import price index, services",
MPI11,20,09/01/2018,111.2,"Import price index, services",
