name,unit,date,value,desc,doc
UG.FP.CPI.TOTL,20,2018-01-01,171.141727345227,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2017-01-01,166.778774735588,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2016-01-01,158.52031485061,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2015-01-01,149.962871001285,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL.ZG,20,2024-01-01,3.3233806708656,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2023-01-01,5.35094804280395,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2022-01-01,7.1957888597581,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2021-01-01,2.20457204757414,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2020-01-01,3.31332289544502,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2019-01-01,2.867588034469,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2018-01-01,2.61601190952274,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2017-01-01,5.20971705914209,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2016-01-01,5.70637504616212,"Inflation, consumer prices (annual %)"
UG.FP.CPI.TOTL.ZG,20,2015-01-01,5.58968606251725,"Inflation, consumer prices (annual %)"
ET.IQ.SPI.OVRL,20,2024-01-01,61.74875,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2023-01-01,62.67375,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2022-01-01,61.9120833333333,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2021-01-01,60.84375,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2020-01-01,50.14375,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2019-01-01,50.0925,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2018-01-01,54.42625,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2017-01-01,56.3720833333333,Statistical Performance Indicators (SPI) Overall score
ET.IQ.SPI.OVRL,20,2016-01-01,51.31875,Statistical Performance Indicators (SPI) Overall score
ET.SPI.INDEX.PIL1,20,2023-01-01,80,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2022-01-01,80,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2021-01-01,80,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2020-01-01,70,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2019-01-01,70,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2018-01-01,90,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2017-01-01,90,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2016-01-01,90,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL1,20,2015-01-01,80,Statistical Performance Indicators (SPI) Pillar 1
ET.SPI.INDEX.PIL2,20,2023-01-01,64.5333333333333,Statistical Performance Indicators (SPI) Pillar 2
ET.SPI.INDEX.PIL2,20,2022-01-01,64.5333333333333,Statistical Performance Indicators (SPI) Pillar 2
